,Unnamed: 0,id,Name,Age,Gender,Qualification_type,Job_Type,Race,GPA,Interviewed
4380,4380,4381,Ursola Robertson,22,F,5,Human Resources,Black,3.7,1
4381,4381,4382,Britta Teasell,26,F,1,Sales,Latino,4.0,0
4382,4382,4383,Emmett Brushneen,46,M,5,Accounting,Black,3.7,1
4383,4383,4384,Alena Coomes,26,F,2,Sales,Black,3.7,1
4384,4384,4385,Karisa Sharman,30,F,1,Research and Development,Other,0.7,1
4385,4385,4386,Kristo Chuck,55,M,4,Legal,Black,0.7,0
4386,4386,4387,Slade Pods,39,M,5,Business Development,Other,2.0,0
4387,4387,4388,Lin Mc Ilory,50,F,3,Training,Latino,1.3,0
4388,4388,4389,Mannie Vater,40,M,3,Accounting,Black,0.7,1
4389,4389,4390,Dell Antos,50,F,4,Product Management,Asian,1.3,1
4390,4390,4391,Catherin Espasa,24,F,1,Support,Black,2.7,1
4391,4391,4392,Vail Bodleigh,58,M,5,Product Management,White,2.7,0
4392,4392,4393,Samaria Leechman,48,F,2,Research and Development,Asian,2.3,1
4393,4393,4394,Teena Barti,40,F,1,Support,Asian,1.7,0
4394,4394,4395,Mimi Tigner,39,F,4,Product Management,Black,0.7,0
4395,4395,4396,Geordie Juanico,59,M,5,Training,Other,1.0,1
4396,4396,4397,Dee dee Fost,28,F,2,Product Management,Other,3.7,1
4397,4397,4398,Wynn Kenn,35,M,3,Services,Latino,2.0,1
4398,4398,4399,Lucienne Tarpey,33,F,2,Research and Development,Latino,0.7,1
4399,4399,4400,Jere Staynes,51,F,2,Engineering,White,3.7,0
4400,4400,4401,Gregor Lambden,35,M,1,Engineering,Other,0.0,0
4401,4401,4402,Lilian Etheridge,26,F,4,Product Management,White,3.7,1
4402,4402,4403,Sammy Charrette,43,F,3,Research and Development,Other,1.3,0
4403,4403,4404,Anselma Girodon,44,F,4,Legal,Black,2.3,0
4404,4404,4405,Shir Perrin,22,F,5,Marketing,Asian,0.0,1
4405,4405,4406,Ashly Fenkel,44,F,1,Accounting,White,3.3,1
4406,4406,4407,Trever Gamlin,33,M,4,Accounting,Black,4.0,0
4407,4407,4408,Janka Ibbeson,55,F,1,Human Resources,Black,1.0,1
4408,4408,4409,Nikolos Alban,53,M,1,Engineering,Asian,2.0,0
4409,4409,4410,Quinlan Benzie,36,M,1,Training,Latino,3.0,1
4410,4410,4411,Kerby Oxenford,34,M,3,Accounting,Black,2.3,1
4411,4411,4412,Jenny Jiruch,59,F,3,Services,Latino,1.0,1
4412,4412,4413,Vallie Mariaud,25,F,1,Accounting,Asian,0.7,1
4413,4413,4414,Salim Wetherell,22,M,2,Support,Other,2.0,0
4414,4414,4415,Breanne Cosson,58,F,2,Training,Latino,0.0,1
4415,4415,4416,Grantley Friedman,31,M,4,Support,Other,0.0,1
4416,4416,4417,Chancey Joyce,46,M,2,Sales,Other,1.7,0
4417,4417,4418,Augusta Collingridge,34,F,2,Support,Latino,1.3,0
4418,4418,4419,Stephanie Skeffington,23,F,2,Research and Development,Other,3.3,1
4419,4419,4420,Biddie Jzhakov,57,F,3,Training,Asian,2.7,1
4420,4420,4421,Bartholomeo Ceci,23,M,2,Business Development,Black,3.3,0
4421,4421,4422,Jacenta Baptist,39,F,4,Training,Other,1.7,1
4422,4422,4423,Ambrosius Betton,41,M,1,Engineering,Black,3.0,1
4423,4423,4424,Theodoric Laherty,56,M,5,Support,White,0.0,0
4424,4424,4425,Garv Snugg,47,M,1,Training,Other,2.3,0
4425,4425,4426,Bonni Gelsthorpe,46,F,3,Product Management,Black,1.0,0
4426,4426,4427,Olga Wolfer,50,F,3,Marketing,White,1.0,0
4427,4427,4428,Clarice Skarr,45,F,5,Business Development,Latino,0.7,0
4428,4428,4429,Lenora Whitrod,35,F,4,Human Resources,Asian,2.3,1
4429,4429,4430,Rosabel Kenen,43,F,1,Engineering,Asian,0.0,0
4430,4430,4431,Nevins Orleton,39,M,1,Services,White,3.3,1
4431,4431,4432,Tiffani Pagel,55,F,5,Engineering,White,1.3,0
4432,4432,4433,Aubert Baulk,37,M,4,Legal,Black,3.7,0
4433,4433,4434,Maddy Dick,46,F,1,Accounting,Other,1.7,1
4434,4434,4435,Boycey Breston,59,M,5,Accounting,Latino,0.0,1
4435,4435,4436,Wye Klimas,54,M,4,Human Resources,Black,2.0,0
4436,4436,4437,Clevie McAline,55,M,2,Legal,Latino,2.0,1
4437,4437,4438,Wynn Snawdon,57,M,4,Product Management,Latino,1.3,0
4438,4438,4439,Katti Skakunas,30,F,4,Services,Other,0.7,1
4439,4439,4440,Agatha Dahle,26,F,5,Legal,Black,2.7,0
4440,4440,4441,Kipp Amorine,47,M,3,Engineering,Latino,2.3,0
4441,4441,4442,Lonnie Okker,47,M,4,Services,Latino,1.3,0
4442,4442,4443,Danita Baines,49,F,3,Product Management,Asian,0.7,1
4443,4443,4444,Frazier Kikke,27,M,5,Engineering,White,2.0,0
4444,4444,4445,Tobi Minshull,55,F,2,Product Management,Latino,1.0,0
4445,4445,4446,Barry Chestle,55,M,2,Research and Development,Asian,4.0,0
4446,4446,4447,Thorn Sommers,47,M,2,Marketing,White,0.0,0
4447,4447,4448,Dolf Benstead,49,M,2,Research and Development,Latino,3.3,1
4448,4448,4449,Tedi Georgeou,49,F,1,Services,Other,2.7,0
4449,4449,4450,Karole Caltun,30,F,4,Legal,Black,2.7,0
4450,4450,4451,Channa Davisson,37,F,5,Business Development,White,3.0,0
4451,4451,4452,Jolie Mosedill,55,F,4,Marketing,Asian,0.0,1
4452,4452,4453,Lorry O'Cosgra,60,F,5,Research and Development,Latino,1.3,0
4453,4453,4454,Millard Gero,58,M,5,Legal,Other,3.7,0
4454,4454,4455,Uri Kenson,58,M,3,Support,Other,3.0,1
4455,4455,4456,Nelson Giraldez,59,M,3,Accounting,Latino,0.7,1
4456,4456,4457,Irvin Woodson,48,M,4,Services,Latino,0.0,0
4457,4457,4458,Clemens Peplaw,50,M,2,Sales,Asian,1.7,1
4458,4458,4459,Collin Dorsey,50,M,5,Product Management,Other,2.7,0
4459,4459,4460,Reinhard Goldsworthy,22,M,3,Human Resources,Black,1.0,0
4460,4460,4461,Ronna Haensel,26,F,2,Accounting,Latino,4.0,1
4461,4461,4462,Rozamond Fishburn,23,F,4,Support,Other,3.3,0
4462,4462,4463,Alejoa Duckering,47,M,4,Engineering,Black,2.3,1
4463,4463,4464,Corabel Beinisch,51,F,2,Human Resources,White,1.7,0
4464,4464,4465,Nealy Crannach,51,M,4,Research and Development,White,4.0,0
4465,4465,4466,Curt Windless,52,M,1,Support,White,3.3,0
4466,4466,4467,Arley Spratt,46,M,5,Legal,Black,2.7,1
4467,4467,4468,Xylia Henzer,49,F,1,Training,Latino,2.7,0
4468,4468,4469,Pippo Tregaskis,57,M,2,Support,Asian,3.3,1
4469,4469,4470,Celie Iveans,31,F,1,Research and Development,Latino,3.3,1
4470,4470,4471,Stevy Mannooch,32,M,4,Support,Black,0.0,1
4471,4471,4472,Francine Hayes,23,F,4,Legal,Asian,1.7,0
4472,4472,4473,Florenza Meardon,44,F,2,Legal,Black,1.7,1
4473,4473,4474,Mirabella Rupke,40,F,4,Accounting,Other,3.3,1
4474,4474,4475,Kitti Matysik,59,F,1,Product Management,White,2.7,1
4475,4475,4476,Marabel Leopold,52,F,3,Services,Asian,0.0,0
4476,4476,4477,Vonny McIlraith,26,F,2,Research and Development,Asian,3.7,0
4477,4477,4478,Thelma Nance,38,F,4,Human Resources,Latino,1.0,0
4478,4478,4479,Billy Lockhart,26,F,5,Marketing,Asian,1.3,0
4479,4479,4480,Avery Moss,43,M,5,Legal,Black,3.7,1
4480,4480,4481,Vic Hicks,38,M,5,Training,Black,2.3,1
4481,4481,4482,Berty Shildrick,24,M,2,Training,Other,3.7,0
4482,4482,4483,Alec Vanyard,27,M,4,Engineering,White,3.3,1
4483,4483,4484,Leah Caro,34,F,4,Product Management,White,2.7,1
4484,4484,4485,Waverley Hegden,40,M,5,Engineering,Other,2.0,1
4485,4485,4486,Arielle Belvard,45,F,2,Product Management,Black,3.7,0
4486,4486,4487,Katee Skyrme,57,F,1,Engineering,Asian,2.0,0
4487,4487,4488,Thorvald Costen,22,M,3,Accounting,Asian,1.3,1
4488,4488,4489,Papageno Brandts,45,M,4,Accounting,Other,3.0,0
4489,4489,4490,Reinhold Crayk,47,M,2,Training,Asian,3.7,0
4490,4490,4491,Jae Danilyuk,35,M,1,Product Management,Asian,0.0,1
4491,4491,4492,Emlynn MacLaverty,30,F,3,Business Development,White,3.0,0
4492,4492,4493,Dela Mellows,38,F,3,Sales,Asian,3.7,0
4493,4493,4494,Baxter Kimbley,47,M,1,Product Management,Asian,0.0,0
4494,4494,4495,Hamlin Cottee,55,M,4,Human Resources,Latino,2.3,0
4495,4495,4496,Raychel Owlner,45,F,1,Research and Development,Asian,1.7,1
4496,4496,4497,Lorine Jackman,38,F,1,Product Management,Latino,1.3,0
4497,4497,4498,Tatiania Housden,49,F,2,Research and Development,Black,2.3,0
4498,4498,4499,Tim Lappin,44,F,3,Legal,Latino,3.3,0
4499,4499,4500,Milo Grotty,22,M,5,Services,Latino,2.7,0
4500,4500,4501,Price Lindmark,39,M,5,Engineering,Latino,2.0,1
4501,4501,4502,Almeta Wade,21,F,5,Research and Development,White,2.3,0
4502,4502,4503,Briny Vallentin,46,F,2,Legal,Latino,3.0,0
4503,4503,4504,Rasia Houseman,53,F,3,Business Development,Latino,3.0,1
4504,4504,4505,Ram Robshaw,54,M,3,Human Resources,Latino,1.0,0
4505,4505,4506,Worthy Brittles,37,M,4,Research and Development,Other,0.0,1
4506,4506,4507,Philippine Jirka,48,F,3,Accounting,Black,0.7,1
4507,4507,4508,Leighton McLane,39,M,1,Training,Asian,0.7,0
4508,4508,4509,Boonie Paragreen,37,M,4,Accounting,Black,1.0,1
4509,4509,4510,Modestia Frosch,59,F,1,Sales,Asian,3.7,1
4510,4510,4511,Alric Biskupek,43,M,5,Services,Black,1.7,1
4511,4511,4512,Kirstyn Cogin,57,F,3,Product Management,Other,2.7,1
4512,4512,4513,Eba Vause,48,F,5,Research and Development,Black,2.0,1
4513,4513,4514,Bart Owenson,50,M,2,Research and Development,White,4.0,0
4514,4514,4515,Marcelle Kleinsmuntz,33,F,4,Marketing,Latino,1.7,0
4515,4515,4516,Vernor Skipton,53,M,2,Research and Development,Black,2.3,0
4516,4516,4517,Allistir Lannen,43,M,5,Accounting,Other,3.0,0
4517,4517,4518,Wash Holcroft,51,M,2,Marketing,Black,2.0,1
4518,4518,4519,Kitti Harmon,43,F,3,Support,Other,3.3,1
4519,4519,4520,Bealle Dearsley,34,M,2,Services,Asian,0.0,0
4520,4520,4521,Mark McGeorge,29,M,4,Human Resources,Asian,1.7,1
4521,4521,4522,Ronnie Leete,44,M,3,Sales,Latino,0.0,0
4522,4522,4523,Leighton Yeaman,34,M,5,Research and Development,White,2.3,1
4523,4523,4524,Eydie Baser,33,F,1,Marketing,White,1.3,1
4524,4524,4525,Herrick Goldson,26,M,5,Legal,White,1.7,0
4525,4525,4526,Lyndsay Woodard,25,F,1,Business Development,Latino,3.7,0
4526,4526,4527,Babs Pudge,36,F,4,Marketing,Asian,3.7,0
4527,4527,4528,Jamey Bartlosz,39,M,5,Support,Asian,2.0,1
4528,4528,4529,Rowan Igo,21,M,1,Services,Black,4.0,1
4529,4529,4530,Gibbie Giles,21,M,2,Legal,Latino,1.0,0
4530,4530,4531,Sofia Shiell,33,F,4,Engineering,Other,4.0,0
4531,4531,4532,Amelie Bidnall,40,F,1,Legal,Black,1.7,0
4532,4532,4533,Gregorio Aleevy,22,M,2,Support,Latino,2.0,1
4533,4533,4534,Kane Tyers,59,M,3,Services,Other,0.0,1
4534,4534,4535,Zonda Tellesson,47,F,5,Legal,White,0.0,0
4535,4535,4536,Gabby Francais,33,M,1,Accounting,Asian,2.7,0
4536,4536,4537,Tome Garrould,39,M,3,Business Development,Black,1.7,1
4537,4537,4538,Kendricks Clyde,31,M,2,Human Resources,Latino,2.0,0
4538,4538,4539,Lanna Benet,29,F,1,Support,Other,2.7,0
4539,4539,4540,Pat McEttigen,25,M,2,Human Resources,White,1.7,0
4540,4540,4541,Kendell Voisey,57,M,5,Human Resources,Asian,2.3,1
4541,4541,4542,Fayre Rosenzveig,46,F,2,Legal,Latino,2.7,0
4542,4542,4543,Jody Dickerson,27,M,1,Services,White,3.7,1
4543,4543,4544,Sibel Jaggard,53,F,1,Training,White,0.7,1
4544,4544,4545,Kinsley Cazin,41,M,5,Product Management,Asian,3.0,1
4545,4545,4546,Jason Hodjetts,31,M,1,Sales,Latino,2.0,1
4546,4546,4547,Mariska Selcraig,25,F,3,Services,Black,1.7,1
4547,4547,4548,Royal Bennet,59,M,4,Engineering,Latino,3.7,0
4548,4548,4549,Corabelle Ruprecht,56,F,4,Marketing,Black,3.7,1
4549,4549,4550,Stephani Creany,46,F,3,Sales,White,4.0,1
4550,4550,4551,Sharon Feore,33,F,4,Training,White,0.7,1
4551,4551,4552,Clio Fesby,40,F,1,Human Resources,Other,1.0,1
4552,4552,4553,Armin Noli,53,M,4,Sales,Other,0.0,1
4553,4553,4554,Nikolaus Dickings,52,M,2,Marketing,Latino,3.7,1
4554,4554,4555,Teddi Songist,39,F,4,Legal,Latino,2.7,1
4555,4555,4556,Phillip O'Tuohy,52,M,2,Legal,Asian,2.3,1
4556,4556,4557,Rainer Emilien,23,M,3,Accounting,White,2.7,0
4557,4557,4558,Corissa Rangeley,41,F,2,Accounting,White,3.7,1
4558,4558,4559,Zsa zsa Frow,44,F,4,Human Resources,White,3.3,0
4559,4559,4560,Brendan Van Schafflaer,41,M,1,Sales,Latino,1.3,0
4560,4560,4561,Noami Weafer,40,F,5,Business Development,Latino,1.7,1
4561,4561,4562,Aldrich Custance,56,M,2,Product Management,Other,3.3,1
4562,4562,4563,Raphaela Overland,21,F,1,Marketing,Asian,0.0,1
4563,4563,4564,Tobiah McCullagh,37,M,1,Engineering,Other,1.7,0
4564,4564,4565,Lacey Ferrao,41,F,2,Accounting,Asian,2.0,1
4565,4565,4566,Gayleen Delmage,32,F,1,Marketing,White,2.3,1
4566,4566,4567,Cassandry Betser,38,F,2,Human Resources,Black,3.3,1
4567,4567,4568,Evelyn Pool,39,F,4,Business Development,Other,2.3,0
4568,4568,4569,Sebastiano Lenaghen,52,M,2,Marketing,Other,0.0,1
4569,4569,4570,Christi Innerstone,23,F,1,Services,Black,2.7,1
4570,4570,4571,Porty Romushkin,35,M,4,Sales,Latino,2.3,0
4571,4571,4572,Judi Rodbourne,54,F,5,Human Resources,Latino,0.0,0
4572,4572,4573,Dael Sword,33,M,2,Services,Asian,4.0,1
4573,4573,4574,Arch Todarini,56,M,5,Support,Other,2.0,0
4574,4574,4575,Estelle Braunfeld,38,F,1,Support,Black,2.3,1
4575,4575,4576,Alvera Dimock,32,F,5,Engineering,Other,1.0,0
4576,4576,4577,Bel Lukianovich,35,F,4,Legal,Black,2.7,1
4577,4577,4578,Emlynne Boater,46,F,2,Services,White,2.0,1
4578,4578,4579,Tedd Dutton,35,M,3,Legal,White,1.7,1
4579,4579,4580,Nettle Gooddie,22,F,1,Engineering,Black,3.0,0
4580,4580,4581,Rosette Dutson,47,F,2,Marketing,Black,2.7,0
4581,4581,4582,Arv Kender,34,M,2,Marketing,Latino,2.3,0
4582,4582,4583,Ricardo Whyborn,54,M,1,Legal,Other,4.0,1
4583,4583,4584,Sheila Heathcott,38,F,5,Accounting,Other,1.0,1
4584,4584,4585,Adah Dykes,58,F,3,Product Management,White,1.7,1
4585,4585,4586,Alvera Marrett,22,F,1,Business Development,Latino,2.0,1
4586,4586,4587,Amelia Pillman,43,F,1,Marketing,Black,2.0,0
4587,4587,4588,Garry Spurriar,58,M,4,Accounting,Black,3.3,1
4588,4588,4589,Reba Wraith,52,F,3,Training,Black,3.0,1
4589,4589,4590,Larina Cousins,25,F,3,Training,Asian,4.0,0
4590,4590,4591,Marc Brabyn,27,M,2,Sales,Latino,0.0,0
4591,4591,4592,Heddi Lainge,26,F,1,Business Development,Latino,4.0,0
4592,4592,4593,Price Crocken,42,M,2,Support,Asian,4.0,0
4593,4593,4594,Danyette Oseland,45,F,4,Training,White,4.0,1
4594,4594,4595,Edna Odell,51,F,2,Sales,Other,2.7,0
4595,4595,4596,Violette Van Zon,45,F,1,Legal,Other,1.3,1
4596,4596,4597,Horatio Busson,28,M,5,Accounting,Black,2.7,1
4597,4597,4598,Danit Carle,34,F,3,Human Resources,Latino,2.3,1
4598,4598,4599,Carlota Delves,58,F,4,Human Resources,Asian,1.0,0
4599,4599,4600,Barrie Demcik,25,M,1,Accounting,Other,3.3,1
4600,4600,4601,Yuma Kennsley,39,M,2,Support,Other,3.7,1
4601,4601,4602,Bronnie Beakes,27,M,2,Product Management,Black,3.7,1
4602,4602,4603,Margaretha Plose,36,F,5,Product Management,White,4.0,1
4603,4603,4604,Una Coupland,48,F,2,Legal,Asian,2.3,1
4604,4604,4605,Jemimah Cella,32,F,4,Human Resources,Latino,2.3,1
4605,4605,4606,Meggie Beresford,37,F,3,Product Management,Asian,0.7,0
4606,4606,4607,Brian Bembrick,57,M,2,Human Resources,Other,4.0,0
4607,4607,4608,Clyve Thunnercliffe,60,M,5,Legal,White,2.7,1
4608,4608,4609,Adolf Lidgard,56,M,2,Services,White,0.0,0
4609,4609,4610,Dayna Larway,52,F,2,Accounting,Latino,2.7,1
4610,4610,4611,El Grimwad,39,M,1,Sales,Other,0.0,1
4611,4611,4612,Berny Fortnon,33,M,1,Business Development,Asian,4.0,0
4612,4612,4613,Rivy Frediani,44,F,5,Human Resources,White,2.3,0
4613,4613,4614,Drusi Teece,55,F,4,Product Management,Latino,0.0,0
4614,4614,4615,Dene Combes,47,M,3,Business Development,Other,2.7,1
4615,4615,4616,Janaya Capey,46,F,5,Services,Black,4.0,1
4616,4616,4617,Joshia Paton,25,M,2,Marketing,Asian,2.3,0
4617,4617,4618,Ronna Halvosen,27,F,4,Accounting,Other,1.3,1
4618,4618,4619,Lauren Beare,32,F,5,Engineering,Other,1.3,0
4619,4619,4620,Annalise Laidlow,59,F,4,Legal,Asian,1.0,0
4620,4620,4621,Jaquenette Backs,49,F,5,Legal,White,2.7,0
4621,4621,4622,Tally Gergus,47,F,1,Support,Latino,2.7,0
4622,4622,4623,Burl Brabyn,39,M,1,Services,Latino,4.0,0
4623,4623,4624,Benyamin Timmis,53,M,3,Legal,Other,2.7,0
4624,4624,4625,Illa Lope,59,F,5,Product Management,Black,4.0,1
4625,4625,4626,Leoline Bortolini,28,F,4,Services,Latino,1.7,0
4626,4626,4627,Tris Kitching,59,M,5,Business Development,White,3.3,0
4627,4627,4628,Arin Skipp,32,M,2,Accounting,Other,2.3,0
4628,4628,4629,Loretta Meaney,45,F,4,Product Management,Latino,2.3,1
4629,4629,4630,Ransell Skene,50,M,5,Human Resources,Other,2.0,0
4630,4630,4631,Nance Pettegree,44,F,1,Product Management,Asian,3.7,1
4631,4631,4632,Ripley Beebee,22,M,2,Support,Other,2.7,1
4632,4632,4633,Dede Pinxton,54,F,3,Marketing,Asian,1.0,1
4633,4633,4634,Janine Babinski,44,F,2,Business Development,Other,3.0,1
4634,4634,4635,Carey Digby,40,F,5,Support,Other,1.3,1
4635,4635,4636,Nerte Dearness,43,F,1,Sales,Black,3.3,0
4636,4636,4637,Clarice Cranke,55,F,4,Services,Other,0.7,1
4637,4637,4638,Cobbie Giamitti,23,M,3,Legal,Other,1.7,0
4638,4638,4639,Xylia Froome,58,F,4,Accounting,Black,3.0,1
4639,4639,4640,Del Dwerryhouse,57,M,3,Legal,Latino,3.3,1
4640,4640,4641,Letta Vassbender,32,F,5,Accounting,Black,1.0,0
4641,4641,4642,Rufe Verlinde,31,M,5,Product Management,White,3.0,1
4642,4642,4643,Hank Deackes,27,M,5,Legal,Other,2.3,0
4643,4643,4644,Eugen Mellmer,32,M,5,Training,Other,1.0,0
4644,4644,4645,Haywood Simants,57,M,4,Marketing,Black,3.7,1
4645,4645,4646,Murielle Cumberpatch,57,F,3,Human Resources,Asian,3.3,0
4646,4646,4647,Morgana Dillingston,46,F,4,Product Management,Asian,0.0,1
4647,4647,4648,Siusan Rillett,40,F,2,Services,Black,4.0,0
4648,4648,4649,Rachelle Veldman,31,F,4,Support,White,2.0,1
4649,4649,4650,Eve Ginnaly,51,F,1,Services,Other,3.0,1
4650,4650,4651,Elsworth Thorley,51,M,3,Product Management,Asian,1.0,0
4651,4651,4652,Austin Smallcombe,42,M,5,Training,White,2.3,0
4652,4652,4653,Ofella Quernel,41,F,2,Product Management,Asian,2.7,0
4653,4653,4654,Adena Lavalde,52,F,5,Sales,Black,0.0,1
4654,4654,4655,Marya Vaux,39,F,5,Business Development,Asian,3.0,1
4655,4655,4656,Merrill Barracks,29,F,1,Research and Development,White,0.7,0
4656,4656,4657,Cyndie Whiles,53,F,4,Business Development,Latino,4.0,1
4657,4657,4658,Joyann Pelham,40,F,1,Business Development,Latino,0.7,0
4658,4658,4659,Torry Orts,45,M,3,Sales,Asian,4.0,1
4659,4659,4660,Magnum Sabbins,49,M,2,Research and Development,Asian,2.3,1
4660,4660,4661,Jeddy Keston,44,M,5,Sales,White,0.0,0
4661,4661,4662,Terrence Streatfield,60,M,4,Business Development,White,1.7,1
4662,4662,4663,Etti Wakeling,54,F,3,Human Resources,White,3.0,1
4663,4663,4664,Mona Gatchel,23,F,2,Research and Development,Asian,2.0,0
4664,4664,4665,Ignatius Walesa,39,M,3,Human Resources,Asian,4.0,1
4665,4665,4666,Ermina Hughill,35,F,1,Sales,Latino,2.7,0
4666,4666,4667,Joel Sherland,32,M,4,Accounting,Other,1.7,0
4667,4667,4668,Amalia Corre,24,F,4,Support,Latino,0.0,1
4668,4668,4669,Kristal Pim,25,F,1,Engineering,Asian,1.0,1
4669,4669,4670,Deerdre Anstey,52,F,3,Support,Latino,1.0,0
4670,4670,4671,Woodie Castelletti,32,M,1,Accounting,Latino,3.0,1
4671,4671,4672,Haroun Rudge,47,M,2,Accounting,Latino,1.0,0
4672,4672,4673,Garrek Harce,44,M,4,Engineering,Latino,2.7,1
4673,4673,4674,Erena Feltham,37,F,2,Marketing,Other,1.0,0
4674,4674,4675,Frederik Hurdman,60,M,4,Legal,Other,3.3,0
4675,4675,4676,Burr Chamley,24,M,1,Product Management,White,3.3,1
4676,4676,4677,Bret Barrowclough,51,M,3,Accounting,Latino,0.7,1
4677,4677,4678,Goldi Fidele,49,F,1,Support,White,0.7,1
4678,4678,4679,Maison McCadden,56,M,5,Research and Development,Asian,4.0,1
4679,4679,4680,Coralyn Yacobsohn,32,F,1,Business Development,Latino,0.0,1
4680,4680,4681,Charmion Wince,29,F,5,Engineering,White,1.0,0
4681,4681,4682,Gard Vaux,27,M,5,Marketing,Asian,3.7,1
4682,4682,4683,Candi Vonderdell,30,F,1,Human Resources,White,2.3,0
4683,4683,4684,Gwendolyn Laphorn,32,F,1,Training,Black,4.0,1
4684,4684,4685,Livvy Broseke,26,F,4,Research and Development,Other,2.3,1
4685,4685,4686,Jayson Meadowcroft,21,M,2,Business Development,Latino,0.0,1
4686,4686,4687,Geordie Hanvey,57,M,2,Business Development,Black,1.3,1
4687,4687,4688,Kary Schuricht,49,F,4,Accounting,Other,3.0,1
4688,4688,4689,Rocky Hardaker,53,M,3,Product Management,Other,1.7,1
4689,4689,4690,Kaleena Lapworth,27,F,3,Training,Other,2.0,1
4690,4690,4691,Timmie Josefowicz,35,M,5,Business Development,Other,0.7,0
4691,4691,4692,Viv Slimon,34,F,3,Services,Other,1.0,0
4692,4692,4693,Osborne Umpleby,29,M,3,Training,Other,1.7,0
4693,4693,4694,Sydel Torald,56,F,1,Legal,Black,1.0,1
4694,4694,4695,Simeon Dikels,25,M,2,Research and Development,White,4.0,1
4695,4695,4696,Thaddus McQuorkell,54,M,1,Sales,Black,0.7,1
4696,4696,4697,Leland Kelloch,55,F,3,Services,Black,2.7,0
4697,4697,4698,Jodie Castanone,31,M,3,Sales,Other,3.7,0
4698,4698,4699,Dimitry Salterne,26,M,4,Human Resources,Other,3.3,0
4699,4699,4700,Donavon Kettlestring,32,M,3,Engineering,White,1.7,1
4700,4700,4701,Westleigh Storrah,43,M,1,Product Management,Asian,3.0,1
4701,4701,4702,Malvin Brayford,54,M,3,Human Resources,Asian,0.7,0
4702,4702,4703,Clotilda Trigwell,22,F,5,Human Resources,Other,2.7,0
4703,4703,4704,Gardner Lantaff,53,M,2,Research and Development,Other,1.3,0
4704,4704,4705,Zebulon Fansy,52,M,2,Product Management,Asian,3.0,0
4705,4705,4706,Moira Enderson,52,F,3,Research and Development,White,1.3,1
4706,4706,4707,Jacquelynn Masurel,22,F,5,Services,Black,3.0,1
4707,4707,4708,Orson Slatter,45,M,3,Business Development,Other,3.0,0
4708,4708,4709,Myles Ethelstone,27,M,2,Training,White,2.3,0
4709,4709,4710,Gibb Nottingam,26,M,5,Product Management,Asian,0.7,1
4710,4710,4711,Ethe Annable,45,M,2,Services,Other,1.3,1
4711,4711,4712,Annamarie Warcup,33,F,2,Legal,Other,1.0,1
4712,4712,4713,Pincus Riolfo,34,M,3,Sales,Black,1.0,0
4713,4713,4714,Merrie Ciccetti,54,F,4,Research and Development,Asian,2.7,0
4714,4714,4715,Ev Howford,47,M,1,Human Resources,Black,2.7,1
4715,4715,4716,Joete Nicol,45,F,1,Accounting,Black,3.0,0
4716,4716,4717,Peyter MacCrachen,30,M,5,Human Resources,Latino,3.3,1
4717,4717,4718,Shayne Bront,33,M,2,Product Management,White,1.3,0
4718,4718,4719,Israel Korda,23,M,2,Training,Asian,4.0,0
4719,4719,4720,Kristyn Dmtrovic,28,F,4,Engineering,White,3.3,1
4720,4720,4721,Trix Haughan,26,F,3,Engineering,Latino,0.0,1
4721,4721,4722,Romonda Newcombe,53,F,5,Product Management,Other,3.0,1
4722,4722,4723,Willis Biggins,47,M,3,Sales,Other,4.0,1
4723,4723,4724,Archie Blaasch,31,M,1,Legal,Asian,1.0,0
4724,4724,4725,Ogdan Benadette,49,M,4,Research and Development,Black,0.7,0
4725,4725,4726,Kelbee Koppke,25,M,2,Training,White,2.3,1
4726,4726,4727,Justinian Livesley,45,M,1,Business Development,Asian,2.3,0
4727,4727,4728,Othello Thoma,50,M,2,Legal,Latino,1.0,1
4728,4728,4729,Waldon Bosman,54,M,1,Human Resources,Black,1.0,0
4729,4729,4730,Tammy Knapper,26,F,5,Sales,White,3.3,1
4730,4730,4731,Alyssa Lorain,47,F,2,Services,Other,0.0,1
4731,4731,4732,Siegfried Assandri,51,M,1,Product Management,Asian,3.0,1
4732,4732,4733,Sylvan Cruft,49,M,1,Services,Asian,0.0,0
4733,4733,4734,Corrinne Leffek,28,F,4,Sales,Black,1.0,1
4734,4734,4735,Cullin Alston,34,M,4,Business Development,Latino,2.0,1
4735,4735,4736,Jordanna Dightham,38,F,5,Human Resources,Other,3.0,0
4736,4736,4737,Ramsey Cox,39,M,4,Business Development,Latino,2.7,1
4737,4737,4738,Hillel Brunsdon,21,M,1,Marketing,Black,3.0,1
4738,4738,4739,Moria Bolding,26,F,2,Research and Development,White,4.0,0
4739,4739,4740,Laurette Stanbra,32,F,3,Research and Development,White,2.3,1
4740,4740,4741,Sybyl Kemetz,41,F,2,Marketing,Asian,3.7,1
